bedrooms,community,drive,latitude,longitude,lotDepth,lotFront,parkingSpaces,price,room1,room4,room6,rooms,rooms1square,rooms2square,rooms3square,rooms4square,rooms5square,rooms6square,daysOnMarket,buildingTypeId
7,527,8,43.7778588,-79.7552863,88.58,38.06,15,949000.0,10,7,1,8.0,17.709999999999994,24.75,10.138000000000002,11.1,24.012,10.0345,47,3
5,537,9,43.8728193,-79.24019609999998,101.71,34.94,15,818000.0,16,10,20,7.0,10.854,10.854,13.518399999999998,14.6608,5.593,16.4976,41,3
5,635,8,43.9029982,-79.28217729999999,86.71,29.53,10,949000.0,16,7,20,9.0,16.79,21.725,21.725,8.41,11.1325,18.24,55,3
7,326,4,43.6486936,-79.4330135,128.0,17.25,1,900000.0,1,6,18,6.0,16.875,11.31,14.9075,9.6075,8.296,12.92,68,3
5,398,9,43.9125074,-78.8510708,112.0,45.0,15,535000.0,16,7,1,7.0,18.1116,9.912,8.8779,11.280500000000002,9.8832,12.1128,46,3
4,54,6,43.8848599,-79.3058999,98.43,20.01,2,978000.0,16,13,1,7.0,20.4015,20.4015,11.2362,10.2175,15.798999999999998,10.1016,52,6
5,398,8,43.9172329,-78.8591198,146.0,43.23,13,499900.0,11,13,1,10.0,6.7555000000000005,24.864,9.854,10.317,20.8917,12.3783,67,3
5,36,8,43.8156402,-79.0818182,69.55,24.61,10,759900.0,16,7,1,6.0,26.73,26.73,13.892000000000001,6.3875,26.1261,12.354000000000001,62,6
5,393,9,43.7024107,-79.84311650000002,88.58,38.06,10,845000.0,16,13,1,8.0,17.1158,16.6872,8.808,10.329199999999998,18.840999999999998,10.0566,22,3
6,593,9,43.790251,-79.75243499999998,85.03,46.0,15,999000.0,16,10,7,11.0,11.2225,9.49,14.4,18.9,24.7,24.7,69,3
5,550,9,43.731848,-79.70657270000002,114.81,47.83,15,699500.0,16,6,20,7.0,17.16,9.517000000000001,8.7025,15.595999999999998,11.0625,24.6,73,3
6,125,9,43.5395749,-79.7194865,85.3,44.95,15,1228000.0,16,7,23,11.0,16.314500000000002,14.271,11.105100000000002,12.2275,20.5128,10.184,58,3
5,453,8,43.4710888,-79.71319100000002,124.67,20.51,2,638000.0,12,1,3,6.0,13.7685,10.2767,10.2175,9.2267,14.0125,23.4213,49,6
6,125,9,43.56073,-79.74124,109.9,37.12,2,828900.0,16,13,20,9.0,10.37,10.2175,8.829,7.441999999999998,15.6465,21.8538,43,3
4,393,8,43.680388,-79.8268839,82.9,27.5,2,645000.0,16,18,2,8.0,17.952,13.4112,17.4768,13.2487,10.79,10.59,29,6
4,77,8,43.682197314055,-79.7448184490531,101.0,50.0,18,614900.0,16,10,1,7.0,17.849999999999994,10.2,15.390000000000002,21.73,12.16,10.64,17,3
5,336,8,43.8459649,-79.5328792,98.43,29.53,10,799900.0,16,7,1,6.0,20.435,20.435,8.174,10.2175,17.115,8.8228,39,3
5,595,8,43.8513675,-79.5482043,82.02,36.09,10,950000.0,16,7,20,8.0,22.4,22.4,25.62,25.62,17.28,17.5,47,3
5,46,9,44.0262377,-79.45013929999998,144.59,41.62,15,1348000.0,16,10,20,10.0,12.935,13.0975,26.862,18.128,11.7504,28.538200000000003,31,3
6,464,8,43.78421760000001,-79.127673,87.23,30.02,10,999000.0,16,18,2,7.0,22.42,8.511999999999999,10.668,16.92,8.815999999999997,4.93,48,3
6,258,8,43.7901849,-79.1646118,98.59,56.14,15,1248000.0,16,13,10,12.0,24.543,12.190499999999998,21.1074,14.8029,20.706,23.534000000000002,41,3
4,71,8,43.9042591,-78.71442309999998,109.91,29.52,10,469999.0,13,9,1,8.0,16.121000000000002,16.121000000000002,21.76,21.76,11.289599999999998,8.0,8,3
6,636,8,43.7697299,-79.22288809999998,115.0,50.0,15,729900.0,16,18,2,6.0,16.56,9.15,10.108,12.558,10.5525,9.641,8,3
4,318,8,44.27155910000001,-79.5620115,98.43,21.98,2,525000.0,13,18,2,6.0,9.863999999999999,7.594600000000002,23.6016,23.6016,12.595999999999998,11.977,15,6
5,73,8,44.10157,-79.5935936,110.0,36.0,10,798000.0,12,14,1,10.0,25.484,11.088,11.088,4.3740000000000006,20.0385,11.5258,39,3
5,480,9,43.7451253,-79.8346402,109.91,39.37,15,667900.0,16,1,2,4.0,16.058,12.690999999999999,14.883,7.154,22.1442,8.3875,48,3
5,595,8,43.86217360000001,-79.54929059999998,82.02,37.07,10,999000.0,13,16,20,9.0,19.4739,15.6445,22.277500000000003,22.277500000000003,21.1344,16.817,45,3
5,164,8,43.90355039999999,-78.8192618,104.0,35.0,10,535900.0,16,1,18,5.0,21.45,12.95,11.2,7.199999999999998,9.18,19.38,63,3
5,48,8,43.5208779,-79.8420385,100.23,44.29,15,999000.0,16,13,20,9.0,18.042,18.0264,18.7234,21.6348,21.6348,27.5892,40,3
7,388,8,43.8896031,-79.00775820000001,86.94,41.01,10,885000.0,13,9,1,9.0,22.9414,19.3248,28.288,28.288,20.9272,12.2275,60,3
4,93,8,43.9606719,-78.9433583,107.45,29.79,10,599900.0,16,18,2,6.0,18.6038,18.6038,10.1136,15.622,8.9984,10.62,42,3
7,346,8,43.6227891,-79.7486842,89.9,41.99,10,1028800.0,16,10,20,8.0,25.134400000000007,25.134400000000007,11.0105,11.0032,8.357000000000001,16.578400000000002,49,3
4,296,8,43.9254894,-79.53526049999998,107.41,25.0,10,919000.0,13,16,1,7.0,11.049000000000001,9.2742,13.5386,11.8279,19.05,11.0148,52,6
6,396,8,43.678225,-79.7841196,100.0,59.0,15,650000.0,12,1,3,5.0,20.5875,14.2538,12.575999999999999,8.9052,10.768200000000002,9.4604,62,3
4,202,8,43.871314,-78.83887259999999,98.99,24.04,10,479900.0,13,18,2,6.0,7.035,19.38,19.38,12.54,8.432,8.7,57,3
7,595,9,43.8396486,-79.5788848,105.02,49.21,15,1488800.0,16,13,8,11.0,14.919300000000002,16.1964,22.145,11.911,12.04,10.7236,62,3
4,527,8,43.7474518,-79.7835003,90.22,25.1,10,709900.0,16,7,1,7.0,8.876,15.2985,7.507600000000001,7.261,19.4682,14.099799999999998,44,3
4,256,8,43.6427783,-79.47142120000002,140.0,29.5,10,1349000.0,11,13,20,9.0,8.4582,20.0343,12.4584,8.3583,4.316400000000002,17.3166,9,3
5,356,8,43.5763279,-79.5777933,120.72,50.0,15,1199000.0,11,13,1,8.0,1.9043,28.4648,28.4648,15.2031,14.2572,11.2775,46,3
5,48,8,43.5225789,-79.841137,100.07,37.07,15,910000.0,16,13,20,7.0,19.3662,19.3662,19.1268,9.376,10.56,19.0785,39,3
6,308,8,43.5832999,-79.56717049999997,95.96,71.48,20,1499000.0,16,10,1,10.0,21.456999999999997,14.527999999999999,11.979000000000001,13.6,17.86,11.69,52,3
6,275,1,44.0650495,-79.4513802,112.0,49.0,17,769900.0,16,10,1,7.0,11.376,11.376,11.609000000000002,19.3644,15.962,11.9664,68,3
5,274,5,43.6867594,-79.431258,102.0,17.5,2,1249000.0,16,18,2,6.0,7.0161,11.0,15.7136,11.4708,11.34,5.735,30,3
1,274,5,43.6867594,-79.431258,102.0,17.5,2,1249000.0,16,18,2,6.0,7.0161,11.0,15.7136,11.4708,11.34,5.735,30,3
6,195,9,43.5341883,-79.7110434,118.11,69.25,13,1050000.0,11,13,10,9.0,4.7586,17.4159,14.486999999999998,10.655999999999999,16.8223,18.9256,13,3
4,48,8,43.5215268,-79.82435600000002,80.58,35.76,10,649900.0,13,25,5,8.0,15.015200000000002,28.9872,28.9872,1.8544,13.299500000000002,3.9368,6,3
4,116,8,43.8968452,-78.8345703,100.0,50.0,10,440000.0,13,18,2,5.0,8.174700000000001,6.6392,20.7388,12.8139,7.2037,8.032,22,3
4,637,6,43.683352,-79.319885,100.0,20.0,1,815000.0,25,13,20,7.0,6.707999999999999,14.2604,21.4544,21.4544,12.492,14.157,23,3
9,628,8,43.7369912,-79.2923047,125.0,40.0,13,1500000.0,16,13,6,10.0,20.0376,14.4936,10.847999999999999,11.7265,13.4205,12.1801,28,3
6,560,8,43.9589841,-79.246062,88.3,34.94,10,838000.0,16,7,1,7.0,19.1556,19.1556,15.4112,15.4112,14.964,14.227,51,3
4,431,8,43.9358649,-78.84724449999999,109.06,49.21,10,599900.0,13,9,20,8.0,21.4292,21.4292,15.4693,26.6567,26.6567,15.0024,14,3
6,172,8,43.8782514,-79.09393879999998,97.18,19.69,2,639900.0,16,13,20,8.0,18.9243,18.9243,15.876,7.777499999999999,7.9304999999999986,19.2528,63,6
5,134,8,43.51224129999999,-79.8390483,80.38,36.09,2,824900.0,16,13,20,8.0,20.8984,20.8984,17.1756,7.7158,7.1225,16.4512,22,3
6,469,8,43.8787899,-79.40292990000002,117.0,32.5,10,1448000.0,16,13,20,10.0,11.7895,12.81,20.826,10.5244,12.521800000000002,24.7475,60,3
6,120,8,43.7179531,-79.73171459999998,83.0,25.17,15,549000.0,16,18,6,7.0,18.696,10.8088,7.195799999999998,13.832,8.6984,7.5360000000000005,19,3
5,86,9,44.06622210000001,-79.47309109999998,96.41,73.64,15,899900.0,13,18,6,6.0,12.6,18.387,10.117,14.7488,9.8,8.568,36,3
5,531,8,43.5034866,-79.8871915,89.9,29.53,10,734999.0,9,16,1,9.0,10.3161,21.7095,19.5804,8.8837,20.433,10.478,36,3
6,636,8,43.7663401,-79.2273998,125.0,40.0,15,798900.0,16,18,2,6.0,24.895,24.895,15.902599999999998,11.8872,10.9347,9.5481,26,3
5,393,8,43.7012422,-79.8497888,73.8,53.44,10,799000.0,12,18,2,7.0,19.3444,10.0284,10.0284,13.8918,10.9999,9.302499999999998,17,3
4,287,8,43.9237499,-79.4519077,89.0,25.0,10,799000.0,10,7,20,8.0,17.034000000000002,9.7544,6.822600000000001,5.9049000000000005,6.822600000000001,15.3665,12,6
7,443,9,43.91618070000001,-78.9524452,116.47,53.02,10,839000.0,13,9,23,10.0,21.2772,21.2772,17.253,13.348,21.3664,10.4576,50,3
5,399,8,43.9398855,-79.4688284,83.0,45.0,10,1059900.0,13,16,1,8.0,9.724,9.045000000000002,16.1568,23.673600000000004,18.0624,7.839999999999999,49,3
5,75,9,43.6895539,-79.7781636,109.91,39.37,15,710000.0,13,10,20,8.0,9.4458,9.920000000000002,9.5778,13.562999999999999,15.024000000000001,15.0483,16,3
5,411,9,43.91778920000001,-80.1251345,91.86,42.65,15,665000.0,9,18,2,7.0,13.068,18.27,14.79,16.516800000000003,14.768,13.1262,59,3
5,400,8,43.9533892,-79.4364016,83.33,30.0,10,799900.0,16,18,14,5.0,18.5962,18.5962,10.1043,17.2425,7.752000000000001,24.2544,44,3
5,443,9,43.9081717324451,-78.9518094062805,109.58,37.85,10,699900.0,20,7,20,9.0,11.1195,11.5258,15.127999999999998,15.127999999999998,11.6424,23.79,62,3
4,422,8,43.366856,-79.8038881,121.78,30.15,10,499900.0,13,6,5,10.0,10.8504,19.43,20.234,9.7393,25.344,1.8,67,3
7,281,8,43.7350194,-79.26520190000002,136.0,47.13,13,899000.0,16,18,2,6.0,21.1914,7.441999999999998,11.163,12.078,10.4394,8.357000000000001,67,3
6,425,9,43.8718535,-79.4724911,104.99,41.01,10,1498000.0,16,7,22,12.0,15.6,14.9272,14.627999999999998,12.296,17.448400000000003,4.35,53,3
4,598,8,43.9034149,-79.3764319,94.98,20.01,10,948888.0,23,9,15,8.0,20.435,12.5643,24.318,24.318,18.8795,13.426000000000002,70,6
5,327,8,43.854272,-79.106245,123.35,40.03,15,750000.0,16,18,16,6.0,23.3964,23.3964,16.8505,17.121,13.3456,7.0224,23,3
4,420,8,43.427237,-79.78284959999998,100.07,22.97,2,789000.0,13,16,1,7.0,10.9434,9.2989,25.6566,25.6566,20.7879,11.6424,20,6
6,205,9,43.65852320000001,-79.7146373,104.99,40.03,10,869900.0,16,10,1,8.0,16.848000000000006,12.4614,17.71,20.2464,21.4896,15.066000000000004,59,3
4,196,8,43.5641094,-79.6488728,118.92,49.11,10,874900.0,16,18,2,6.0,19.507900000000006,11.0408,17.659499999999994,10.944,8.959800000000003,11.0109,30,3
4,150,8,43.8856398,-78.8000666,104.4,39.37,15,714900.0,13,20,1,8.0,13.608,11.34,21.4369,1.8,23.75,14.62,14,3
4,71,8,43.9070691,-78.6985158,112.63,20.67,10,399900.0,13,1,27,5.0,14.25,20.352000000000004,16.83,8.9397,11.972000000000001,21.716700000000003,13,6
6,527,8,43.7500686873413,-79.76034951211659,109.91,30.68,15,799000.0,9,10,1,7.0,8.54,11.6205,17.7112,10.2175,27.1441,11.988,42,3
5,213,9,43.6284721,-79.8941694,138.45,51.43,10,859900.0,13,10,1,8.0,11.61,11.4165,10.1904,16.253800000000002,21.7202,9.1203,20,3
7,301,8,43.82937370000001,-79.64618279999998,106.41,40.03,13,1348800.0,13,9,20,9.0,11.261400000000002,11.0559,20.3229,16.348,8.9355,22.9284,24,3
4,265,8,44.09648170000001,-79.4751125,120.0,54.63,10,540000.0,16,18,2,6.0,16.801199999999998,13.284,10.1322,16.2702,12.9744,10.4907,14,3
8,453,9,43.4737171,-79.7151185,109.91,49.21,13,1488000.0,16,7,8,11.0,16.524,14.0525,20.4,20.4,22.78,10.54,49,3
5,151,8,43.6618506,-79.8185337,87.0,38.0,10,898900.0,16,13,1,8.0,12.775,20.002,10.8433,10.0558,19.353600000000004,10.85,30,3
8,207,8,43.692379,-79.82934,85.43,45.01,15,919000.0,16,10,20,9.0,10.5732,10.0558,10.5732,17.7773,8.9872,29.248000000000005,7,3
4,620,8,43.7876974,-79.60052890000001,69.72,16.08,2,669990.0,10,13,20,8.0,18.431700000000006,11.3283,12.337,6.9075,7.0227,11.9253,30,6
5,557,9,44.0357306,-79.41735329999999,101.6,46.0,10,1138000.0,16,7,8,10.0,13.706,12.5045,14.8176,16.2288,21.6056,9.2036,56,3
4,544,8,43.8270987,-79.0090327,120.0,50.0,10,649900.0,16,18,2,6.0,21.2898,8.968,13.0985,12.0384,8.357000000000001,7.1065,37,3
5,388,9,43.896287,-79.031494,90.35,37.07,10,689900.0,13,10,1,8.0,7.864799999999999,8.5608,12.2275,13.3225,22.4532,12.502199999999998,50,3
6,223,8,43.7413577,-79.5116657,113.35,26.63,10,789000.0,16,18,2,10.0,26.901,26.901,18.0648,12.3525,10.4015,8.54,35,3
4,350,8,43.8858717,-79.4437944,120.0,19.69,10,739000.0,16,7,1,7.0,16.3236,4.3498,11.015999999999998,4.4505,18.018,8.8935,56,6
4,150,8,43.905294700000006,-78.783932,113.19,29.53,10,485000.0,13,18,2,7.0,10.938299999999998,19.17,19.17,13.9598,9.8475,8.423399999999999,9,3
5,131,8,43.5191769,-79.6345517,120.0,50.0,10,959900.0,16,21,20,8.0,20.265,9.4743,13.701300000000002,8.0631,2.1708000000000003,13.69,8,3
4,334,8,43.814586,-79.2170827,100.07,19.69,2,509000.0,13,18,2,6.0,11.3925,12.6048,13.8014,14.8596,11.3484,6.6034000000000015,11,3
5,469,8,43.8867904,-79.40819509999999,144.03,22.38,10,1165000.0,16,10,1,7.0,21.1225,21.1225,16.732499999999998,15.5125,22.504,11.6116,47,3
5,22,9,43.6127982,-79.60215090000001,121.7,68.5,10,988000.0,13,1,20,7.0,18.925500000000003,25.531,13.4689,11.8541,16.331500000000002,21.653,66,3
5,115,8,43.783945,-79.1390883,150.0,45.0,10,899000.0,16,10,20,8.0,29.484,29.484,13.068,18.9333,18.0576,17.2525,21,3
6,292,8,43.7260257,-79.2536707,118.51,30.0,10,669900.0,13,18,2,7.0,16.7835,11.73,13.634,13.496999999999998,8.91,9.9849,49,3
4,295,9,44.2029188,-79.46729029999999,61.7,19.2,20,539900.0,16,1,2,4.0,13.6485,16.072,12.6672,8.0343,24.386,16.549000000000003,62,3
5,276,8,43.5953514,-79.6620593,145.0,22.31,10,829900.0,16,7,20,9.0,9.302499999999998,8.357000000000001,7.4115,8.357000000000001,17.352999999999998,17.352999999999998,5,3
5,624,9,43.711726,-79.732444,109.16,52.2,10,1095000.0,16,7,8,11.0,18.907,14.9075,12.0192,8.850200000000003,21.0432,11.826,41,3
5,130,9,43.52344823957071,-79.8464870452881,78.25,36.09,15,850000.0,12,1,3,7.0,24.5967,20.4057,19.9512,15.778,11.253,12.5972,10,3
5,332,8,43.7111253,-79.7628336,135.0,30.0,15,599000.0,13,3,6,7.0,10.8784,16.227400000000006,16.121000000000002,19.9875,18.8928,9.765,27,3
5,46,8,44.0119552,-79.45382940000002,75.46,28.51,2,709000.0,16,7,20,8.0,18.544,18.544,19.5525,19.305,18.0468,20.196,5,6
5,376,8,43.9192508,-78.59247309999998,129.18,66.0,13,639900.0,13,10,1,9.0,15.6024,32.96399999999999,18.000999999999998,13.735,22.288,11.9355,11,3
5,639,8,44.05547070000001,-79.5064431,121.52,77.83,15,1249000.0,16,7,8,10.0,13.114999999999998,15.222000000000001,10.065,11.163,22.8872,23.4423,42,3
5,118,8,43.5711624,-79.7279684,118.14,36.22,15,849000.0,16,10,1,8.0,16.314500000000002,14.942000000000002,17.085,19.3104,20.3364,12.285,16,3
4,480,8,43.7542235,-79.83170679999998,104.99,19.69,10,679800.0,12,7,1,7.0,16.8448,14.44,8.375,6.2094000000000005,17.7755,8.6944,35,6
4,151,8,43.6771685,-79.8097296,83.66,28.54,10,659900.0,16,7,1,8.0,26.5716,26.5716,7.1492,7.1492,14.6087,10.6836,24,3
6,435,8,43.5574119,-79.5757615,125.41,50.0,13,1350000.0,16,15,1,7.0,20.2768,12.9015,9.485499999999998,14.5376,19.2963,10.248,59,3
5,550,5,43.726414,-79.713534,110.0,35.0,13,499900.0,16,18,2,6.0,16.0204,11.375,11.55,13.902,8.25,6.75,12,3
5,452,8,43.7236971,-79.57062059999998,130.0,47.0,10,699999.0,16,6,10,6.0,16.939999999999998,15.6156,11.097000000000001,9.204,8.7438,27.877,67,3
5,398,8,43.9089378,-78.8575618,131.58,40.0,20,469900.0,16,1,15,5.0,15.3424,15.1048,10.0686,10.856000000000002,9.2,7.721999999999999,46,3
5,566,8,44.0288364,-79.4833725,102.55,42.0,10,1199000.0,13,9,1,8.0,16.695,16.695,23.52,15.549000000000001,23.52,18.6456,17,3
5,560,8,43.9642441,-79.2428903,85.36,46.67,10,679900.0,16,18,2,6.0,18.6396,18.6396,14.017000000000001,16.906000000000002,8.3808,7.6032,24,3
5,560,8,43.9632564,-79.2441238,68.62,31.29,10,874900.0,13,16,1,9.0,12.831,9.516,18.447,20.58,21.835,13.179,49,3
5,594,8,43.88407700000001,-78.86770109999998,107.0,44.92,13,475000.0,13,6,18,8.0,11.22,11.6,12.4,11.22,10.56,8.75,22,3
7,556,8,43.6299834,-79.50266059999998,126.0,44.0,15,929000.0,16,27,20,9.0,20.2581,19.7358,19.7358,10.98,11.919,16.5958,22,3
5,466,8,43.8575802,-79.2446528,125.0,60.0,18,1248800.0,16,7,1,7.0,14.6432,11.5104,16.4851,9.5465,27.6276,11.725,24,3
4,384,4,43.66766120000001,-79.345965,99.67,13.75,2,899900.0,16,18,6,5.0,17.7773,9.715,13.747000000000002,14.4936,11.163,11.163,7,3
6,30,8,43.705423,-79.708601,109.13,57.68,18,669900.0,16,18,2,6.0,14.3045,6.6856,12.261,13.3665,9.302499999999998,8.4952,43,3
5,130,9,43.5213944,-79.8515436,100.07,36.09,15,869900.0,13,9,20,9.0,7.808,11.0422,16.726200000000002,15.485999999999999,16.9092,20.0718,13,3
4,639,5,44.0635589,-79.4915457,89.24,24.61,10,628800.0,16,7,1,7.0,14.195,12.537,7.1424,5.504,18.3106,13.56,53,6
5,383,8,43.85223189999999,-79.4431165,124.5,35.0,13,918000.0,16,7,20,7.0,24.011999999999997,24.011999999999997,6.9689,5.0624,15.95,14.31,35,3
4,283,8,43.4862668,-79.6876358,108.24,37.57,10,818800.0,16,7,1,9.0,13.9482,9.699,9.4833,7.0225,13.896,11.2535,28,3
5,411,9,43.9014108,-80.1233829,114.84,40.03,10,650000.0,13,18,2,7.0,20.52,20.625,20.625,17.6784,10.4895,11.2225,10,3
4,294,8,44.197439354360895,-79.45337712764741,102.97,34.81,10,624800.0,13,18,2,7.0,15.161600000000002,15.161600000000002,16.2656,16.9672,11.289599999999998,11.744000000000002,23,3
7,150,8,43.919161174945295,-78.7753759324823,105.0,39.37,15,799900.0,13,14,1,8.0,18.5496,20.4672,13.244000000000002,4.474799999999999,25.7244,9.1204,42,3
6,52,8,44.0838352,-79.7810578,129.19,49.21,15,708888.0,10,18,2,6.0,16.275000000000002,17.055999999999997,13.696000000000002,15.7076,9.86,8.68,14,3
4,423,6,43.6568967,-79.4192414,110.0,15.0,1,1099000.0,13,1,3,6.0,14.974199999999998,29.7815,29.7815,7.1095000000000015,10.305699999999998,14.9876,7,6
5,423,6,43.6568967,-79.4192414,110.0,15.0,1,1099000.0,13,1,3,6.0,14.974199999999998,29.7815,29.7815,7.1095000000000015,10.305699999999998,14.9876,7,6
5,557,8,44.0367374,-79.41564609999998,120.0,40.17,10,1380000.0,16,13,17,10.0,13.797,17.706,19.7835,11.28,16.5315,11.5884,14,3
7,208,8,43.6522633,-79.75205759999999,100.66,40.0,15,775000.0,16,10,1,10.0,25.8816,25.8816,8.127,21.8102,20.4828,9.5316,24,3
6,164,8,43.895878,-78.8337297,100.0,50.0,15,595000.0,16,18,2,6.0,17.9746,14.690999999999999,14.690999999999999,10.5488,8.427999999999999,10.653,42,3
5,104,4,43.6848143,-79.4481889,113.75,20.0,10,949900.0,16,6,6,7.0,12.96,11.052,20.7025,4.356,7.127999999999999,9.6705,49,3
4,322,8,43.5747489,-79.7827056,100.07,21.78,10,654900.0,16,7,1,7.0,22.7943,22.7943,5.9536,5.9536,14.6888,10.4002,22,3
6,616,8,43.72255820000001,-79.5808658,123.0,45.0,17,879000.0,16,18,2,6.0,17.5,10.35,14.07,14.025,11.1,8.06,57,3
6,4,9,43.6212125,-80.0421147,115.0,56.42,10,584900.0,16,10,1,8.0,29.8375,29.8375,15.5,13.35,12.3525,9.6075,24,3
5,73,8,44.1219806,-79.59070809999999,96.98,19.69,2,529000.0,12,18,2,8.0,17.4948,7.899499999999999,7.6518,15.798999999999998,8.844999999999997,8.357000000000001,70,6
5,595,1,43.8312433,-79.5435225,110.63,24.03,2,849900.0,16,13,20,8.0,12.3467,11.469600000000002,13.7557,8.9145,7.3014,19.136,21,6
6,180,9,43.7952619,-79.56058540000002,145.99,46.19,15,1149900.0,16,13,1,9.0,16.7165,14.271,18.76,11.2081,11.2081,17.885,53,3
5,85,5,43.69725250000001,-79.4563526,125.0,25.0,2,789000.0,16,18,23,5.0,12.18,7.774000000000001,10.469000000000001,9.0288,7.5951,5.59,54,3
5,291,8,43.6872908,-79.4676555,140.0,35.0,13,775000.0,16,18,2,6.0,16.8,9.49,12.21,11.22,11.22,10.56,6,3
4,443,8,43.901625,-78.9380833,102.9,25.03,10,625000.0,9,16,1,7.0,7.8812,5.514399999999998,5.9664,16.6173,15.4504,8.905000000000003,36,3
4,535,8,43.52411420000001,-79.65372629999997,119.99,30.77,15,749512.0,16,18,5,5.0,12.1992,9.4956,9.2006,17.3883,10.0489,4.0194,47,3
5,592,8,43.7674158,-79.7214007,85.3,30.02,10,780000.0,16,13,20,9.0,22.794,22.794,15.549000000000001,7.4601,8.4118,16.109,27,3
4,46,8,44.0211165,-79.4550184,85.3,34.09,10,758000.0,16,10,1,7.0,9.2574,11.242,13.026,18.396,17.9784,10.4244,31,6
5,260,8,43.8035295,-79.3530459,149.85,42.98,13,999999.0,13,10,5,9.0,15.645,25.6824,25.6824,23.2839,9.3396,4.4678,18,3
8,166,3,43.6616102,-79.4387755,113.5,20.0,2,949000.0,16,16,6,9.0,14.972999999999999,14.858,12.1225,10.5931,7.6629,12.7413,13,3
5,195,9,43.5230178,-79.6926983,114.83,40.03,10,974800.0,16,7,20,9.0,15.655,12.2,7.5,11.73,15.45,20.65,45,3
4,624,9,43.7180827,-79.74557349999998,101.0,30.3,2,629900.0,13,16,1,7.0,12.239999999999998,9.52,2.055,21.385,16.928,12.137,21,3
5,129,8,43.733648,-79.44258409999998,120.0,55.0,13,999000.0,16,1,20,6.0,14.5266,6.4768,7.2059000000000015,8.817200000000003,6.5455000000000005,10.5028,36,3
5,129,8,43.733648,-79.44258409999998,120.0,55.0,13,999000.0,16,1,20,6.0,14.5266,6.4768,7.2059000000000015,8.817200000000003,6.5455000000000005,10.5028,36,3
5,213,8,43.6483909,-79.9043355,110.0,50.0,15,629900.0,12,1,27,6.0,16.28,12.505,9.016,6.0,7.83,21.0,4,3
4,207,8,43.6981382,-79.83475959999998,85.3,29.17,13,639900.0,10,7,1,6.0,19.3248,12.87,12.078,12.078,16.673099999999998,10.561000000000002,32,3
4,73,9,44.0989696,-79.57986269999998,111.53,29.53,15,588800.0,9,7,1,7.0,15.372000000000002,17.555999999999997,7.371,7.4129,22.0817,12.9846,20,3
5,170,8,43.8780139,-78.926548,123.0,60.0,15,599000.0,16,18,2,7.0,30.0838,30.0838,9.453,12.1072,10.8486,11.844000000000001,31,3
5,346,9,43.6330594,-79.72965529999998,114.83,38.02,15,1219900.0,16,13,20,12.0,23.121,23.121,18.584,19.2448,19.2448,18.849000000000004,43,3
4,47,8,43.7959289,-79.37411390000003,105.0,43.99,2,819000.0,13,9,1,6.0,9.375,6.194399999999999,18.834,9.7055,13.439700000000002,10.7636,49,3
5,47,8,43.7959289,-79.37411390000003,105.0,43.99,2,819000.0,13,9,1,6.0,9.375,6.194399999999999,18.834,9.7055,13.439700000000002,10.7636,49,3
6,469,9,43.8851794,-79.41009790000003,109.91,29.53,10,1299000.0,16,7,20,9.0,20.496,20.496,17.549999999999994,17.549999999999994,15.5568,23.4423,37,3
5,331,8,43.88361870000001,-78.97271190000002,125.01,50.0,10,709900.0,13,16,1,7.0,10.062999999999999,8.7791,10.4794,20.748,12.9654,9.338,21,3
6,638,8,43.6959827,-79.3132982,100.0,25.0,10,949000.0,16,7,1,6.0,14.874,13.394000000000002,14.2032,9.3888,14.473800000000002,12.1506,20,3
5,125,8,43.5620459,-79.75014250000002,85.3,28.54,2,789000.0,16,13,20,9.0,15.5394,15.5394,14.405,10.1568,6.624,20.0724,24,3
5,548,8,43.824418,-79.0339365,124.91,55.24,10,850000.0,16,21,16,7.0,17.019000000000002,21.3104,15.562000000000001,13.922999999999998,16.1007,7.471000000000001,46,3
5,276,9,43.6146283,-79.6434219,104.99,24.61,15,689000.0,16,18,2,8.0,14.8048,7.6,12.3424,16.52,11.955999999999998,7.2468,45,3
5,350,8,43.8805415,-79.44663309999999,98.83,55.0,10,885000.0,13,1,10,5.0,20.2086,25.452,14.658,10.2785,9.2829,25.696,41,3
5,64,8,43.8889825,-78.8992733,110.0,25.49,15,575000.0,16,7,1,8.0,12.9844,10.7016,7.5692,5.08,11.9822,9.2664,39,3
5,454,6,43.6774792,-79.47830929999998,100.0,21.49,1,729900.0,16,18,2,5.0,13.952000000000002,12.600400000000002,11.7894,12.4944,6.7792,10.4544,7,3
6,154,8,43.8062689,-79.4295763,100.0,32.15,13,1099000.0,16,10,1,7.0,17.1864,12.5736,15.5124,15.9544,22.4968,11.9196,52,3
5,527,8,43.7418988,-79.76271340000002,70.6,32.8,15,659000.0,13,18,2,7.0,9.9144,10.6691,15.12,15.922899999999998,8.9392,8.9512,28,3
6,167,8,43.7318052,-79.49005190000003,144.0,52.04,10,899900.0,16,18,2,8.0,19.5,15.015,18.55,18.0,15.75,11.9,7,3
6,455,9,43.607227,-80.1326224,120.0,67.06,10,714900.0,16,13,5,8.0,18.7039,11.3085,25.3128,11.3552,29.088,5.873399999999998,61,3
