longitude,latitude,price,buildingTypeId,style,airConditioning,washrooms,basement1,cableTVIncluded,cacIncluded,familyRoom,fireplaceStove,heatSource,garageType,heatType,kitchens,parkingSpaces,parkingIncluded,room1,room1Length,room1Width,room2,room2Length,room2Width,room3,room3Length,room3Width,room4,room4Length,room4Width,room5,room5Length,room5Width,rooms,streetDirection,waterIncluded,totalParkingSpaces,daysOnMarket,bedrooms
-79.40000529999998,43.6334375,667000.0,6,18,0,1.0,6,1,2,0,0,0,7,2,1.0,1.0,2,17,3.07,5.18,9,3.07,5.18,13,2.15,3.0,17,3.35,3.07,0,2.49,3.45,5.0,0,2,1.0,30,2.0
-79.46629920000002,44.245018,798000.0,3,2,0,4.0,3,0,0,1,1,1,1,2,1.0,4.0,0,17,4.8,3.35,9,3.96,3.35,13,3.35,3.32,9,4.57,4.2,6,3.35,2.4,10.0,0,0,6.0,53,4.0
-79.85687309999999,44.16133410000001,619000.0,3,2,0,4.0,3,0,0,1,0,1,0,2,1.0,2.0,0,14,3.61,2.44,6,3.61,2.44,12,4.88,4.42,8,3.66,3.51,8,3.35,3.05,9.0,0,0,3.0,37,5.0
-79.41247790000001,43.7652954,1148000.0,1,4,0,3.0,6,1,1,1,0,1,7,2,1.0,1.0,2,17,5.28,3.24,9,3.4,3.02,13,4.8,2.44,17,4.34,3.4,0,3.71,3.2,10.0,0,2,1.0,55,3.0
-79.41247790000001,43.7652954,1148000.0,1,4,0,3.0,6,1,1,1,0,1,7,2,1.0,1.0,2,17,5.28,3.24,9,3.4,3.02,13,4.8,2.44,17,4.34,3.4,0,3.71,3.2,10.0,0,2,1.0,55,3.0
-80.04325379999999,43.6217489,480000.0,3,10,1,2.0,3,0,0,0,1,1,0,2,1.0,3.0,0,17,5.4,3.94,9,3.78,3.69,13,3.56,3.71,17,4.73,3.25,0,4.31,3.25,10.0,0,0,5.0,42,4.0
-78.8994059,43.8850885,1049000.0,3,8,0,4.0,0,0,0,1,1,1,0,2,2.0,4.0,0,17,2.9,4.23,9,4.08,3.43,12,4.76,5.12,12,4.16,3.85,6,3.56,3.75,8.0,0,0,6.0,56,4.0
-78.6897575,43.9169323,1159900.0,3,2,0,3.0,9,0,0,1,1,1,1,2,1.0,2.0,0,14,6.7,6.39,16,6.72,4.0,8,4.79,3.79,9,4.61,3.27,33,2.17,3.49,11.0,4,0,3.0,61,4.0
-79.0819309,43.8780414,834000.0,3,2,0,3.0,4,0,0,1,0,1,1,2,1.0,2.0,0,21,2.89,2.03,16,4.8,3.96,8,4.06,3.45,12,3.76,3.66,6,23.66,2.64,10.0,0,0,4.0,51,4.0
-79.673264,43.605317,528000.0,1,2,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,6.45,4.28,9,6.45,4.28,13,3.2,2.88,17,4.22,4.43,0,3.1,2.98,5.0,0,2,1.0,19,2.0
-79.72305940000003,43.76556400000001,1149000.0,3,2,0,5.0,2,0,0,1,1,1,1,2,1.0,4.0,0,8,3.35,3.05,16,4.09,3.1,8,4.09,3.1,9,7.44,3.5,6,4.99,2.24,10.0,0,0,6.0,71,6.0
-79.4251578,43.8419352,419900.0,1,4,0,2.0,6,2,2,1,0,1,7,2,1.0,1.0,2,17,5.62,3.29,9,5.62,3.29,13,2.52,2.46,17,5.62,3.07,0,3.22,3.05,5.0,0,2,1.0,25,2.0
-79.4567864589044,43.847679218722,1188000.0,6,3,0,4.0,2,0,0,1,0,1,1,2,1.0,1.0,0,11,3.05,5.64,6,2.45,3.26,13,2.74,3.65,8,4.91,6.09,21,3.99,4.57,7.0,0,0,2.0,50,3.0
-79.76905359999998,43.7036717,699900.0,3,7,0,3.0,3,0,0,1,1,1,0,2,1.0,3.0,0,14,6.0,3.3,9,7.2,3.7,16,3.7,7.2,9,6.2,4.2,21,3.2,4.5,8.0,0,0,4.0,9,5.0
-79.5059216022491,43.8624344754021,799000.0,6,3,0,4.0,4,0,0,1,0,1,1,2,1.0,1.0,0,11,5.23,3.63,13,4.14,3.66,16,5.23,3.38,8,2.64,4.42,8,2.44,3.18,8.0,0,0,2.0,55,4.0
-79.6147441,43.5197276,1825000.0,3,2,0,4.0,3,0,0,1,1,1,1,2,1.0,4.0,0,17,5.74,3.89,9,3.4,3.3,13,4.75,4.65,9,5.64,3.2,21,5.94,5.38,9.0,0,0,6.0,40,6.0
-80.06247990000001,43.9355283,999999.0,3,2,0,4.0,4,0,0,1,1,1,1,2,1.0,6.0,0,9,3.96,3.65,12,5.12,4.27,13,6.1,4.57,14,3.6,3.05,21,5.18,4.27,8.0,0,0,9.0,64,4.0
-79.31300809999998,43.7720888,2400.0,3,9,0,3.0,3,1,1,0,0,1,2,2,1.0,5.0,2,17,4.98,3.94,9,4.98,3.94,13,3.6,3.3,17,4.3,3.2,0,3.9,3.3,6.0,0,1,6.0,4,5.0
-79.74715090000002,43.709737,519900.0,3,2,0,2.0,3,0,0,0,0,1,4,2,1.0,3.0,0,14,3.56,2.18,9,2.57,3.37,16,3.3,5.65,17,5.58,3.0,0,2.7,2.79,6.0,0,0,3.0,25,4.0
-79.2524493,43.743172,749900.0,3,9,0,2.0,0,0,0,0,1,1,0,2,2.0,4.0,0,17,6.63,4.1,9,6.63,4.1,13,4.6,3.27,17,4.18,3.56,0,4.14,3.27,6.0,0,0,4.0,16,5.0
-79.5360618,44.3553152,610000.0,3,10,1,2.0,4,0,0,0,1,1,0,2,1.0,8.0,0,17,5.18,3.96,9,3.3,3.3,13,2.74,3.35,6,2.74,3.05,21,4.98,3.96,7.0,0,0,10.0,56,5.0
-79.7539742,43.5578415,3000.0,3,2,0,3.0,3,1,2,1,1,1,0,2,1.0,1.0,2,17,4.6,3.61,9,4.04,3.38,13,4.06,2.97,9,4.62,3.33,21,4.51,4.12,8.0,0,1,2.0,11,3.0
-79.5680045,43.5991209,1459000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,5.42,3.25,9,3.63,3.25,13,3.39,3.27,6,4.0,2.73,11,5.76,3.96,9.0,0,0,6.0,19,5.0
-79.3235607,43.698553,4500.0,3,2,0,4.0,3,1,1,1,1,1,3,2,1.0,3.0,2,12,2.5,1.1,16,4.3,4.1,8,5.0,3.1,9,4.8,3.1,16,3.8,3.0,12.0,0,1,4.0,48,5.0
-79.2911978,43.6857129,699000.0,3,2,0,1.0,10,0,0,0,0,1,4,2,1.0,0.0,0,17,3.6,3.4,9,3.7,3.4,13,3.2,5.0,17,3.8,3.5,0,3.35,2.2,6.0,1,0,0.0,30,3.0
-79.71895409999998,43.4983189,3995.0,3,2,0,4.0,4,1,2,1,1,1,0,2,1.0,2.0,2,11,5.5,4.2,6,4.9,3.1,8,4.3,4.1,15,3.7,3.2,21,5.8,4.6,9.0,0,1,4.0,26,6.0
-79.3845015,43.6792336,17500.0,3,3,0,5.0,3,1,1,0,1,1,3,2,1.0,3.0,2,12,4.75,3.43,16,9.09,6.4,8,5.18,4.17,12,5.11,4.19,6,4.62,3.18,11.0,1,1,5.0,34,5.0
-79.7928777,44.085162,524900.0,3,2,0,1.0,4,0,0,0,1,1,0,2,1.0,2.0,0,14,4.41,3.35,16,5.79,3.04,18,5.79,2.98,0,2.95,2.4,1,2.95,2.95,5.0,2,0,4.0,46,3.0
-79.7449165,43.7535018,798900.0,3,2,0,4.0,4,0,0,1,1,1,1,2,1.0,4.0,0,17,3.05,6.55,9,3.05,6.55,9,3.79,3.36,12,3.05,3.05,6,2.75,2.99,8.0,0,0,6.0,38,4.0
-79.5680045,43.5991209,1399000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,5.42,3.25,9,3.63,3.25,13,3.39,3.27,6,4.0,2.73,11,5.76,3.96,9.0,0,0,6.0,11,5.0
-79.33551,43.7749276,578900.0,1,4,0,2.0,6,1,2,1,0,1,7,2,1.0,1.0,2,17,5.5,3.73,9,5.5,3.37,13,3.8,2.15,17,3.43,3.05,0,3.2,3.05,5.0,0,2,1.0,39,2.0
-79.33551,43.7749276,578900.0,1,4,0,2.0,6,1,2,1,0,1,7,2,1.0,1.0,2,17,5.5,3.73,9,5.5,3.37,13,3.8,2.15,17,3.43,3.05,0,3.2,3.05,5.0,0,2,1.0,39,3.0
-79.5677294,44.0959197,679000.0,3,15,0,2.0,3,0,0,1,1,1,1,2,1.0,7.0,0,14,4.17,3.02,16,5.66,3.97,8,4.55,3.11,17,4.02,3.49,0,3.75,3.49,6.0,0,0,9.0,32,3.0
-79.93298979999999,43.6513564,879000.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,3.0,0,17,5.29,3.59,9,3.7,3.15,13,4.1,3.8,9,4.85,3.65,21,5.6,3.59,8.0,0,0,5.0,65,4.0
-79.7199213,43.7628665,679000.0,3,2,0,3.0,9,0,0,1,0,1,1,2,1.0,2.0,0,17,5.24,3.96,9,5.24,3.96,9,3.29,3.84,12,2.8,3.35,6,2.44,2.74,8.0,0,0,3.0,43,3.0
-79.1801339,43.7592448,649900.0,3,6,1,3.0,0,0,0,0,0,1,4,2,1.0,3.0,0,17,3.61,3.59,9,3.61,2.98,13,4.77,2.64,17,5.28,3.35,0,3.36,2.81,7.0,0,0,3.0,56,5.0
-79.3370576,43.8517705,509000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,4.03,3.05,9,3.66,3.05,13,3.66,3.05,5,3.05,3.05,8,2.13,2.44,5.0,0,1,1.0,57,2.0
-79.5094336,43.6415543,1688000.0,3,9,0,2.0,3,0,0,0,1,1,0,2,1.0,4.0,0,17,5.69,4.01,9,3.53,3.12,13,4.04,3.45,17,4.06,3.45,0,3.53,3.35,5.0,0,0,5.0,66,4.0
-79.62879000000002,43.725223,647900.0,3,9,0,3.0,0,0,0,0,0,1,0,2,1.0,2.0,0,17,6.1,3.09,9,6.1,3.09,13,3.4,2.2,17,3.7,3.09,0,3.8,2.5,6.0,0,0,3.0,42,4.0
-79.5920354,44.104135,625000.0,3,2,0,4.0,0,0,0,0,0,1,1,2,1.0,2.0,0,13,5.51,3.54,6,2.89,2.93,13,2.9,3.1,17,5.4,3.81,0,4.27,3.0,7.0,0,0,3.0,28,4.0
-78.6360184,43.8949792,549900.0,3,9,0,2.0,4,0,0,0,1,1,0,2,1.0,2.0,0,17,8.47,4.88,9,8.47,4.88,13,3.66,3.29,17,4.88,3.66,0,3.66,3.29,5.0,0,0,4.0,14,2.0
-79.4397316,43.7453785,1639000.0,3,9,0,3.0,3,0,0,0,1,1,1,2,1.0,4.0,0,17,5.65,3.6,9,4.03,3.76,13,3.78,2.36,6,3.68,2.47,21,4.85,3.48,6.0,0,0,5.0,64,6.0
-79.2561865,43.7259346,658000.0,3,9,0,2.0,0,0,0,0,0,1,4,2,1.0,3.0,0,17,5.5,3.2,9,5.5,3.2,13,4.35,2.9,17,4.4,3.2,0,3.5,2.9,6.0,0,0,3.0,28,5.0
-79.40949590000002,43.7646659,898800.0,1,4,0,2.0,6,2,2,0,0,1,7,2,1.0,1.0,2,17,4.5,3.71,9,4.88,3.71,26,3.71,3.43,12,5.4,3.0,21,6.3,3.65,7.0,0,2,1.0,42,3.0
-79.382997,43.7086417,4250.0,3,2,0,3.0,3,1,1,0,0,1,4,2,1.0,1.0,2,17,4.93,3.73,9,6.15,3.68,13,3.48,3.1,6,3.43,2.36,21,4.42,3.86,8.0,0,1,1.0,9,3.0
-79.382997,43.7086417,4250.0,3,2,0,3.0,3,1,1,0,0,1,4,2,1.0,1.0,2,17,4.93,3.73,9,6.15,3.68,13,3.48,3.1,6,3.43,2.36,21,4.42,3.86,8.0,0,1,1.0,9,3.0
-78.92850490000002,43.9070446,949900.0,3,2,0,4.0,3,0,0,1,1,1,0,2,1.0,6.0,0,17,6.71,3.4,9,5.1,3.4,13,3.85,3.1,9,6.0,3.6,25,3.64,3.33,9.0,0,0,8.0,19,5.0
-79.4380172,43.710494,1829000.0,3,2,0,5.0,0,0,0,1,1,1,0,2,1.0,4.0,0,17,5.13,3.64,9,4.74,3.64,13,7.0,3.64,9,4.87,3.74,18,3.73,3.13,9.0,1,0,6.0,56,7.0
-79.4380172,43.710494,1829000.0,3,2,0,5.0,0,0,0,1,1,1,0,2,1.0,4.0,0,17,5.13,3.64,9,4.74,3.64,13,7.0,3.64,9,4.87,3.74,18,3.73,3.13,9.0,1,0,6.0,56,5.0
-79.5724527,43.8508309,1828000.0,3,2,0,5.0,11,0,0,1,1,1,0,2,1.0,2.0,0,17,4.23,3.76,9,4.2,3.76,9,5.51,4.48,12,4.3,3.3,6,4.3,3.22,11.0,0,0,4.0,61,4.0
-79.245149,43.9035985,2500.0,3,2,0,3.0,4,1,1,1,1,1,1,2,1.0,2.0,2,17,4.72,6.4,9,4.72,6.4,9,4.87,3.65,12,3.07,3.03,6,3.07,2.74,9.0,0,1,4.0,10,4.0
-79.413286,43.7759301,2480.0,1,4,0,2.0,6,1,2,0,0,1,7,1,1.0,1.0,2,17,5.68,3.33,9,5.68,3.33,13,2.77,2.31,17,4.68,3.44,0,3.48,3.99,5.0,0,2,1.0,4,2.0
-79.413286,43.7759301,2480.0,1,4,0,2.0,6,1,2,0,0,1,7,1,1.0,1.0,2,17,5.68,3.33,9,5.68,3.33,13,2.77,2.31,17,4.68,3.44,0,3.48,3.99,5.0,0,2,1.0,4,3.0
-79.746495,43.665468,719990.0,3,2,0,4.0,3,0,0,0,1,1,1,2,1.0,2.0,0,9,3.12,2.54,10,4.42,3.2,13,6.63,3.23,15,4.45,3.05,21,4.72,2.87,8.0,0,0,2.0,35,6.0
-79.0947193,43.8746962,989000.0,3,2,0,5.0,3,0,0,1,1,1,0,2,1.0,3.0,0,18,4.26,9.14,0,3.96,4.87,1,3.65,3.04,2,3.96,3.65,19,5.79,3.04,9.0,0,0,5.0,54,5.0
-79.77101280000002,43.7342041,669000.0,3,2,0,4.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,6.1,3.1,9,6.1,3.1,13,3.1,2.75,6,2.75,2.75,21,4.56,3.4,7.0,0,0,3.0,12,4.0
-79.14934129999997,43.8178614,1349000.0,3,1,0,6.0,11,0,0,1,1,1,0,2,1.0,3.0,0,17,5.49,3.66,9,3.89,3.66,13,4.27,3.66,6,5.18,3.66,11,5.49,4.57,13.0,0,0,6.0,30,6.0
-79.653511,43.904353,879990.0,6,3,0,4.0,3,0,0,1,1,1,0,2,1.0,1.0,0,29,5.58,6.55,13,3.55,3.2,8,4.57,2.43,15,5.68,3.04,21,3.35,4.26,9.0,0,0,2.0,45,3.0
-79.46025859999997,43.6921907,1499000.0,3,2,0,5.0,0,0,0,1,0,1,3,2,1.0,4.0,0,14,8.49,6.04,5,3.3,3.2,5,3.2,3.12,5,4.78,4.34,11,7.16,4.32,8.0,0,0,5.0,37,8.0
-79.7927337,43.71913120000001,559000.0,3,2,0,2.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,4.7,3.75,9,2.87,2.76,13,5.27,2.65,17,3.8,3.68,0,2.89,2.69,6.0,0,0,3.0,7,4.0
-78.82703479999998,43.8914085,499900.0,3,9,0,2.0,3,0,0,1,0,1,4,2,1.0,4.0,0,14,5.28,3.5,10,5.35,3.33,18,4.09,2.98,0,2.59,3.0,1,4.07,2.92,5.0,0,0,4.0,34,3.0
-79.4957849,43.6245949,899900.0,6,3,0,3.0,8,0,0,0,1,1,1,2,1.0,1.0,0,17,6.71,4.21,9,6.71,4.21,13,4.21,2.74,5,4.21,2.77,5,4.21,3.84,8.0,0,0,3.0,15,3.0
-80.14013249999998,43.9075576,799999.0,3,2,0,4.0,2,0,0,0,1,1,1,2,1.0,4.0,0,14,6.05,3.58,16,4.72,5.44,20,3.91,3.15,17,5.54,3.58,0,3.66,3.51,7.0,0,0,6.0,12,4.0
-79.46860790000002,43.9896424,2690.0,3,2,0,4.0,3,1,1,1,1,1,0,2,1.0,4.0,2,17,5.66,3.58,9,4.88,3.58,13,4.17,3.66,9,6.5,3.43,15,4.65,4.7,10.0,0,1,6.0,40,6.0
-79.2440012,43.7725689,2400.0,3,6,0,2.0,9,1,2,0,0,1,4,2,1.0,3.0,2,17,6.65,3.39,9,3.45,3.05,13,3.35,3.81,17,4.5,3.35,0,3.76,3.05,9.0,0,1,3.0,9,4.0
-79.6061441,44.3654099,2300.0,3,2,0,3.0,4,1,1,1,1,1,1,2,1.0,2.0,2,17,7.61,3.5,9,7.61,3.5,9,5.84,3.5,12,3.96,3.05,8,3.5,3.5,9.0,0,1,3.0,69,4.0
-78.7228638,44.3571356,249900.0,3,2,1,1.0,4,0,0,0,0,1,4,2,1.0,3.0,0,17,4.1,3.9,13,6.0,2.1,18,3.5,2.7,5,2.9,2.4,5,3.6,2.4,6.0,0,0,3.0,64,3.0
-79.53138609999998,43.8458271,2300.0,3,2,0,3.0,6,1,1,0,0,1,0,2,1.0,1.0,2,17,3.9,2.76,9,3.9,2.76,13,5.83,2.74,17,4.08,3.99,0,3.44,3.23,6.0,0,1,2.0,50,3.0
-79.78315119999998,43.39333970000001,659900.0,3,2,0,3.0,4,0,0,0,1,1,1,2,1.0,2.0,0,14,3.12,2.21,16,5.34,3.15,8,4.35,4.09,13,1.97,1.79,12,3.31,1.98,6.0,0,0,3.0,16,4.0
-78.957678,43.880858,888800.0,3,9,0,4.0,0,0,0,1,1,1,3,2,1.0,8.0,0,13,5.6,4.38,9,5.35,3.23,13,5.1,4.7,17,5.3,3.2,0,3.94,2.98,6.0,0,0,10.0,62,6.0
-79.56418769999998,44.31448220000001,499900.0,3,2,0,2.0,4,0,0,0,1,1,0,2,1.0,2.0,0,17,3.4,5.21,13,2.79,3.15,6,4.22,2.97,17,4.33,3.28,0,3.66,3.28,7.0,0,0,3.0,56,4.0
-79.82413170000002,43.38704110000001,699000.0,3,2,0,3.0,3,0,0,0,0,1,0,2,1.0,2.0,0,17,4.69,3.73,13,4.72,3.02,8,4.72,3.02,25,1.42,0.93,21,4.72,3.02,8.0,0,0,3.0,66,3.0
-80.34006670000002,43.5972759,729900.0,3,9,0,3.0,3,0,0,1,1,1,0,2,1.0,8.0,0,17,5.41,4.11,9,3.12,3.1,13,3.3,3.0,11,7.87,5.23,21,4.04,3.38,11.0,0,0,10.0,69,4.0
-79.38854740000002,43.6974854,2075.0,1,4,0,1.0,7,1,2,0,0,1,7,3,1.0,1.0,2,17,5.72,3.14,9,5.72,3.14,13,2.95,2.79,5,5.06,3.08,12,1.83,0.92,4.0,0,2,1.0,50,3.0
-79.38854740000002,43.6974854,2075.0,1,4,0,1.0,7,1,2,0,0,1,7,3,1.0,1.0,2,17,5.72,3.14,9,5.72,3.14,13,2.95,2.79,5,5.06,3.08,12,1.83,0.92,4.0,0,2,1.0,50,1.0
-79.2669862,43.7581027,739900.0,3,9,0,1.0,3,0,0,0,1,1,2,2,1.0,2.0,0,17,5.54,3.6,9,3.35,2.74,13,3.35,2.74,10,3.05,2.03,21,4.93,3.25,6.0,0,0,3.0,53,3.0
-79.43253979999999,43.848575,528000.0,1,4,0,2.0,6,1,2,0,0,1,4,2,1.0,1.0,2,17,5.93,3.96,9,5.93,3.96,13,3.0,2.0,17,4.39,3.09,0,3.21,2.75,5.0,0,1,1.0,56,2.0
-79.6992089,43.4272075,2298900.0,3,2,0,5.0,3,0,0,1,1,1,0,2,1.0,4.0,0,17,4.27,3.73,9,4.42,3.35,13,7.32,5.08,9,6.15,5.23,12,4.27,2.44,11.0,0,0,6.0,57,5.0
-79.68772259999999,43.9981943,899900.0,3,10,0,2.0,3,0,0,1,1,1,3,2,1.0,6.0,0,9,7.01,3.35,16,5.48,3.5,28,3.65,3.96,17,3.96,4.57,0,3.35,3.35,8.0,0,0,8.0,25,4.0
-78.7453791,44.3640584,375000.0,3,2,0,2.0,4,0,0,0,0,1,0,2,1.0,2.0,0,17,4.75,3.13,9,3.14,3.13,13,3.99,3.14,17,4.06,3.13,0,3.14,3.12,6.0,2,0,3.0,59,3.0
-79.2343685,43.9830432,898888.0,3,2,0,4.0,3,0,0,1,0,1,1,2,1.0,4.0,0,17,5.91,3.57,9,5.91,3.57,9,4.69,3.56,12,3.02,2.92,6,3.01,2.74,10.0,0,0,5.0,62,4.0
-79.71318259999998,43.7203287,1900.0,1,4,0,2.0,6,2,2,0,0,1,4,2,1.0,1.0,2,17,6.74,6.34,9,1.95,2.1,13,4.36,2.36,17,5.33,3.65,0,3.15,3.3,6.0,0,2,1.0,9,3.0
-79.171974,43.7868746,1900.0,3,0,0,2.0,3,1,1,0,0,1,3,2,1.0,4.0,2,17,4.04,5.13,13,3.98,5.62,14,2.36,2.05,10,3.51,1.51,21,3.37,4.21,6.0,0,1,6.0,2,3.0
-79.4347884,43.83766729999999,3449000.0,3,2,0,7.0,3,0,0,1,1,1,1,2,1.0,8.0,0,17,9.14,5.79,13,6.4,4.06,9,6.4,5.56,5,3.5,2.94,0,4.8,3.66,11.0,0,0,11.0,46,5.0
-79.25081949999998,43.761955,799900.0,3,9,0,2.0,3,0,0,0,0,1,0,2,1.0,3.0,0,17,4.92,4.41,9,4.92,4.41,13,3.51,3.01,17,3.96,2.94,0,3.37,2.88,6.0,0,0,4.0,51,6.0
-78.2523506,44.0107921,1490000.0,3,9,0,4.0,4,0,0,1,1,2,0,2,1.0,8.0,0,17,5.96,4.23,9,3.3,4.26,25,5.26,5.39,12,4.12,4.39,21,4.01,4.55,11.0,0,0,10.0,62,5.0
-79.4031651,43.7580713,628000.0,1,4,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,5.87,3.2,9,3.3,2.8,13,3.3,2.8,17,3.3,3.0,0,2.8,2.8,5.0,0,2,1.0,54,2.0
-79.71028670000003,43.4858214,2500.0,6,2,0,4.0,2,1,1,0,0,1,0,2,1.0,2.0,2,17,5.5,3.12,13,3.32,3.3,8,3.35,1.94,17,4.5,4.46,0,3.1,2.97,6.0,0,1,3.0,9,4.0
-79.6016098,43.6306482,899000.0,3,2,0,4.0,3,0,0,1,1,1,1,2,1.0,4.0,0,17,3.2,7.2,9,3.2,7.2,9,3.68,4.64,12,3.4,4.5,21,5.25,3.8,7.0,0,0,5.0,28,3.0
-79.62981409999998,43.5974537,409000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,6.75,5.09,9,6.75,5.09,13,4.1,3.48,17,3.8,3.4,0,3.7,2.98,5.0,1,2,1.0,35,2.0
-79.3885701,43.6539487,2600.0,1,4,0,1.0,6,1,2,0,0,1,4,2,1.0,0.0,1,17,3.86,3.33,9,3.86,3.33,13,3.86,1.86,17,3.36,2.82,8,3.33,2.31,5.0,0,2,0.0,14,2.0
-79.3885701,43.6539487,2600.0,1,4,0,1.0,6,1,2,0,0,1,4,2,1.0,0.0,1,17,3.86,3.33,9,3.86,3.33,13,3.86,1.86,17,3.36,2.82,8,3.33,2.31,5.0,0,2,0.0,14,2.0
-79.66545,44.4059037,519000.0,3,16,0,2.0,3,0,0,0,1,1,0,2,1.0,3.0,0,5,3.76,3.35,13,3.83,2.76,8,2.85,2.58,15,4.55,3.33,21,3.77,3.2,6.0,0,0,4.0,42,4.0
-79.7081726,43.4972675,2400.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,1.0,2,17,6.15,3.32,9,6.15,3.32,13,2.44,2.44,17,4.34,2.95,8,2.79,2.44,5.0,0,2,1.0,64,2.0
-79.3802567,43.8476722,659000.0,1,4,0,2.0,6,1,2,0,0,1,7,2,1.0,2.0,2,17,7.5,3.52,9,7.5,3.52,13,1.79,2.6,17,4.2,3.4,0,3.5,3.05,5.0,0,2,2.0,24,3.0
-79.0107474,43.8895538,849000.0,3,2,0,3.0,4,0,0,1,1,1,0,2,1.0,1.0,0,17,7.87,3.75,9,7.87,3.75,9,5.02,4.25,12,4.16,4.11,6,4.16,4.11,9.0,0,0,2.0,20,4.0
-79.20924699999998,43.81390800000001,698999.0,3,2,0,3.0,3,0,0,0,1,1,0,2,1.0,2.0,0,17,5.18,3.3,9,3.32,3.12,13,3.4,3.3,17,3.8,3.15,1,3.74,3.28,6.0,0,0,3.0,7,3.0
-79.7072501,43.47382320000001,1735000.0,3,2,0,4.0,4,0,0,1,1,1,0,2,1.0,4.0,0,17,3.43,5.87,9,3.4,4.5,13,3.81,6.45,9,6.68,3.91,30,3.4,2.01,9.0,0,0,6.0,60,4.0
-79.1427932,43.7841232,789900.0,3,6,0,2.0,1,0,0,1,1,1,1,2,1.0,2.0,0,17,3.95,4.55,9,2.85,2.58,13,2.95,2.12,6,3.76,2.25,21,6.56,3.33,9.0,0,0,4.0,10,4.0
-79.58468509999999,43.7809282,609990.0,6,18,0,2.0,6,1,1,0,0,1,7,2,1.0,1.0,2,17,3.2,5.28,9,3.2,5.28,13,2.64,3.35,17,3.04,4.26,0,2.74,3.58,5.0,0,1,1.0,33,2.0
-79.2848746,43.6715922,1399000.0,3,2,0,3.0,3,0,0,0,0,1,4,2,1.0,2.0,0,25,3.8,2.1,16,4.89,4.7,13,5.14,6.65,0,4.66,5.53,1,4.6,2.6,6.0,0,0,2.0,37,4.0
-79.4608523,43.9217974,1388000.0,3,2,0,4.0,11,0,0,1,1,1,1,2,1.0,4.0,0,17,7.31,3.32,9,7.31,3.32,9,4.85,3.31,12,5.7,3.36,6,5.7,3.36,10.0,0,0,6.0,39,4.0
-79.3147572,43.7706624,4600.0,3,2,0,6.0,3,2,1,1,1,1,1,2,1.0,2.0,2,14,18.0,35.0,10,18.0,35.0,16,27.35,12.1,8,27.35,12.1,23,10.3,7.95,10.0,0,2,3.0,23,6.0
-79.53180479999997,43.7011198,873000.0,3,9,0,2.0,3,0,0,0,1,1,3,2,1.0,2.0,0,17,4.74,3.29,9,4.74,3.29,13,3.47,3.17,17,3.49,2.99,0,2.99,2.7,6.0,0,0,3.0,8,2.0
-79.7314895,43.6397369,685000.0,3,2,0,3.0,3,0,0,0,0,1,0,2,1.0,3.0,0,14,4.41,3.07,16,6.09,3.98,8,6.09,3.98,17,4.3,3.34,0,3.88,2.59,6.0,0,0,4.0,37,4.0
-79.6934883,43.472001,499000.0,1,4,0,2.0,6,1,1,0,1,0,7,3,1.0,0.0,2,13,7.15,4.24,13,6.27,3.14,18,4.31,3.55,0,3.6,2.8,12,2.43,1.37,5.0,0,2,1.0,8,2.0
-78.8444023,43.912983200000006,310000.0,6,2,1,2.0,8,1,1,0,0,0,0,0,1.0,1.0,2,14,4.21,2.31,6,4.21,2.31,16,5.26,3.28,8,5.26,3.28,21,4.18,3.5,8.0,0,2,2.0,17,3.0
-78.95375109999998,44.11680629999999,669000.0,3,10,0,2.0,3,0,0,0,1,1,0,2,1.0,12.0,0,14,5.78,3.15,9,3.88,3.04,16,4.81,3.86,17,3.88,7.01,5,2.64,3.24,7.0,0,0,14.0,60,4.0
-78.8499649,43.8998361,479900.0,3,9,1,2.0,3,0,0,0,0,1,3,2,1.0,4.0,0,14,3.01,2.96,16,4.49,3.61,8,3.3,3.11,17,3.77,3.31,0,3.33,3.7,6.0,1,0,5.0,25,3.0
-79.6794593,44.3695313,1295000.0,3,9,0,5.0,2,0,0,0,1,1,0,2,1.0,6.0,0,17,6.45,4.24,13,8.28,4.11,18,5.03,3.96,0,4.62,3.61,1,3.56,3.2,5.0,0,0,8.0,25,5.0
-79.8192159,43.7282262,699900.0,3,2,0,3.0,0,0,0,1,1,1,0,2,1.0,2.0,0,17,5.9,3.04,9,5.9,3.04,13,2.68,2.15,6,2.65,2.3,11,3.56,3.5,8.0,0,0,4.0,19,5.0
-79.9459946,43.20991710000001,899900.0,3,2,0,3.0,3,0,0,1,1,1,0,2,1.0,6.0,0,17,6.09,4.27,9,4.42,4.27,7,3.66,3.05,9,3.76,4.57,16,8.23,3.66,9.0,0,0,8.0,42,4.0
